ISO,adm0_ID,adm0_name,adm1_ID,adm1_name,adm2_ID,adm2_name,adm3_ID,adm3_name,Year,Month,Patients
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,1,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,2,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,3,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,4,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,5,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,6,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,7,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,8,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,9,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,10,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,11,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,202,Abdera,2019,12,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,1,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,2,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,3,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,4,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,5,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,6,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,7,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,8,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,9,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,10,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,11,0
GRC,89,Greece,3,Attica,4,Attica,44,Acharnes,2019,12,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,1,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,2,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,3,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,4,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,5,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,6,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,7,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,8,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,9,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,10,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,11,0
GRC,89,Greece,3,Attica,4,Attica,45,Aegina,2019,12,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,1,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,2,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,3,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,4,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,5,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,6,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,7,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,8,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,9,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,10,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,11,0
GRC,89,Greece,1,Aegean,2,South Aegean,10,Agathonisi,2019,12,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,1,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,2,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,3,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,4,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,5,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,6,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,7,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,8,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,9,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,10,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,11,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,301,Agia,2019,12,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,1,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,2,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,3,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,4,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,5,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,6,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,7,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,8,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,9,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,10,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,11,0
GRC,89,Greece,3,Attica,4,Attica,46,Agia Paraskevi,2019,12,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,1,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,2,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,3,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,4,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,5,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,6,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,7,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,8,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,9,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,10,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,11,0
GRC,89,Greece,3,Attica,4,Attica,47,Agia Varvara,2019,12,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,1,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,2,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,3,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,4,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,5,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,6,39
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,7,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,8,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,9,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,10,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,11,0
GRC,89,Greece,3,Attica,4,Attica,48,Agioi Anargyroi-Kamatero,2019,12,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,1,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,2,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,3,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,4,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,5,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,6,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,7,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,8,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,9,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,10,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,11,0
GRC,89,Greece,3,Attica,4,Attica,49,Agios Dimitrios,2019,12,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,1,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,2,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,3,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,4,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,5,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,6,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,7,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,8,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,9,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,10,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,11,0
GRC,89,Greece,1,Aegean,1,North Aegean,1,Agios Efstratios,2019,12,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,1,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,2,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,3,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,4,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,5,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,6,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,7,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,8,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,9,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,10,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,11,0
GRC,89,Greece,4,Crete,5,Crete,110,Agios Nikolaos,2019,12,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,1,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,2,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,3,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,4,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,5,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,6,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,7,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,8,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,9,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,10,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,11,0
GRC,89,Greece,4,Crete,5,Crete,111,Agios Vasileios,2019,12,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,1,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,2,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,3,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,4,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,5,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,6,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,7,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,8,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,9,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,10,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,11,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,276,Agrafa,2019,12,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,1,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,2,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,3,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,4,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,5,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,6,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,7,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,8,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,9,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,10,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,11,0
GRC,89,Greece,7,Peloponnese,12,West Greece,257,Agrinio,2019,12,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,1,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,2,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,3,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,4,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,5,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,6,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,7,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,8,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,9,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,10,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,11,0
GRC,89,Greece,3,Attica,4,Attica,50,Aigaleo,2019,12,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,1,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,2,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,3,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,4,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,5,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,6,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,7,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,8,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,9,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,10,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,11,0
GRC,89,Greece,7,Peloponnese,12,West Greece,258,Aigialeia,2019,12,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,1,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,2,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,3,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,4,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,5,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,6,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,7,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,8,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,9,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,10,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,11,0
GRC,89,Greece,7,Peloponnese,12,West Greece,259,Aktio-Vonitsa,2019,12,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,1,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,2,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,3,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,4,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,5,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,6,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,7,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,8,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,9,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,10,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,11,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,164,Alexandria,2019,12,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,1,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,2,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,3,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,4,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,5,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,6,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,7,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,8,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,9,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,10,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,11,0
GRC,89,Greece,6,Macedonia and Thrace,9,East Macedonia and Thrace,203,Alexandroupoli,2019,12,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,1,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,2,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,3,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,4,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,5,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,6,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,7,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,8,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,9,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,10,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,11,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,277,Aliartos,2019,12,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,1,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,2,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,3,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,4,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,5,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,6,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,7,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,8,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,9,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,10,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,11,0
GRC,89,Greece,3,Attica,4,Attica,51,Alimos,2019,12,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,1,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,2,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,3,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,4,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,5,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,6,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,7,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,8,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,9,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,10,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,11,0
GRC,89,Greece,6,Macedonia and Thrace,8,Central Macedonia,165,Almopia,2019,12,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,1,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,2,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,3,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,4,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,5,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,6,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,7,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,8,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,9,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,10,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,11,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,302,Almyros,2019,12,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,1,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,2,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,3,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,4,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,5,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,6,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,7,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,8,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,9,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,10,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,11,0
GRC,89,Greece,8,Thessaly and Central Greece,14,Thessaly,303,Alonnisos,2019,12,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,1,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,2,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,3,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,4,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,5,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,6,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,7,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,8,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,9,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,10,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,11,0
GRC,89,Greece,4,Crete,5,Crete,112,Amari,2019,12,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,1,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,2,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,3,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,4,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,5,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,6,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,7,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,8,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,9,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,10,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,11,0
GRC,89,Greece,8,Thessaly and Central Greece,13,Central Greece,278,Amfikleia-Elateia,2019,12,0
GRC,89,Greece,7,Peloponnese,12,West Greece,260,Amfilochia,2019,1,0
GRC,89,Greece,7,Peloponnese,12,West Greece,260,Amfilochia,2019,2,0
GRC,89,Greece,7,Peloponnese,12,West Greece,260,Amfilochia,2019,3,0
GRC,89,Greece,7,Peloponnese,12,West Greece,260,Amfilochia,2019,4,0
GRC,89,Greece,7,Peloponnese,12,West Greece,260,Amfilochia,2019,5,0
GRC,89,Greece,7,Peloponnese,12,West Greece,260,Amfilochia,2019,6,0
GRC,89,Greece,7,Peloponnese,12,West Greece,260,Amfilochia,2019,7,0
GRC,89,Greece,7,Peloponnese,12,West Greece,260,Amfilochia,2019,8,0
